videoid,conspiracy,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,var_r,var_g,var_b,var_h,var_s,var_v,var_bright,var_bright_sd,var_contrast,var_colorful,median_r,median_g,median_b,median_h,median_s,median_v,median_bright,median_bright_sd,median_contrast,median_colorful
fwgD7OTWy6s,1,0.012320329,0.016427105,0.004106776,0.014373717,0.012320329,0.012320329,0.012320329,0.016427105,0.018480493,0.026694045,2019.52267,2608.032519,2723.488884,897.3026595,4342.210205,1697.248519,2232.183664,214.2565846,2145.316061,427.5357086,122.414274,116.356448,122.19911,81.56315,68.994528,135.11837,118.05395,54.7990997,198,42.74217568
3hDD4DxAHbk,1,0.015801354,0.010964205,0.013544018,0.02192841,0.009996775,0.017413738,0.007739439,0.015156401,0.034182522,0.023218317,2114.216728,2190.160315,2173.861226,32.68667397,910.6999149,2192.526652,2161.543825,105.7762084,725.9067805,77.37953602,18.396236,20.497256,26.105044,68.376248,105.69594,29.7166,20.476392,41.45073937,161,34.68688293
uJISra9FGP0,0,0.011029412,0.007352941,0.003676471,0.025735294,0.007352941,0.018382353,0.011029412,0.011029412,0.025735294,0.018382353,1860.254778,1608.032398,1848.118824,606.0967455,947.5020751,2087.907816,1634.432126,254.4948985,1258.075787,738.8654731,89.977212,74.99009,71.269782,25.620954,34.88402,92.610316,78.481028,70.87541467,192.5,20.69102498
ydO5uISoRtg,1,0.014634146,0.009756098,0.009756098,0.019512195,0.007317073,0.012195122,0.009756098,0.02195122,0.029268293,0.031707317,605.1399836,819.2045794,965.4589612,186.1061815,675.3702481,541.099764,766.3549123,281.0528296,3449.035554,327.1333966,152.949004,140.567464,134.58102,46.792408,25.77894,153.379868,143.605868,23.20362576,89,49.41228526
tDYpkM7MAk4,1,0,0.010840108,0.013550136,0.01897019,0.005420054,0.013550136,0,0.01897019,0.024390244,0.032520325,2674.663755,2707.305487,2722.489256,190.5219245,297.9385689,2814.909793,2696.344893,255.5798921,1984.112148,149.0732728,103.16668,98.60352,96.732312,31.204392,24.548868,103.49202,99.72832,63.5034764,213,15.57998222
kLx9v3wX-HU,1,0.011923688,0.007949126,0.013513514,0.023052464,0.004769475,0.017488076,0.007949126,0.015898251,0.03100159,0.023847377,645.5987308,814.8309866,906.557362,106.5396511,225.4000533,666.5840148,769.4120752,6.833528277,17.31560017,34.7612651,220.859132,218.131024,216.67818,29.833196,14.612168,224.08092,219.198448,60.81489043,228,21.88515579
vsAo5sZrx4c,0,0.009749304,0.016016713,0.007660167,0.016713092,0.01183844,0.010445682,0.006963788,0.022284123,0.025766017,0.044568245,41.65970255,25.91039185,17.33751316,13.20068265,20.79127385,30.57543339,29.03614137,2.521726009,22.13804,2.554460552,103.615448,83.732272,78.303688,44.728168,105.720644,109.822444,88.996784,61.90359138,214,47.43212542
llsFOUIKuqk,1,0.007543103,0.012931034,0.00862069,0.016163793,0.009698276,0.010775862,0.00862069,0.020474138,0.017241379,0.026939655,378.2321191,253.1933953,207.367411,161.0310742,476.945585,170.7699643,265.6303574,11.67685748,233.30982,80.63701639,153.564488,130.76644,113.420068,49.06112,75.110052,154.17064,135.619276,51.0108669,170,51.96272018
JT2X8LZm4ko,0,0.014028056,0.014028056,0.018036072,0.028056112,0.004008016,0.018036072,0.01002004,0.014028056,0.032064128,0.018036072,12.31158593,6.946423839,6.727529202,12.94338246,20.95367475,7.315195229,6.785953671,2.029636612,6.026105528,22.10718396,104.376072,93.918924,99.607496,66.547832,93.163602,119.615624,97.746854,63.32556863,228,50.22986841
p4kkcFiCJbI,1,0.005430566,0.013188518,0.006206362,0.011636928,0.011636928,0.010085337,0.004654771,0.017843289,0.024049651,0.034910784,1421.619304,1386.711412,1491.830505,281.8612069,935.8117492,1771.075456,1406.500729,209.6389934,329.7973733,534.1684862,89.321304,90.269272,88.76282,8.137324,1.956264,90.73444,89.102808,106.4234743,255,10.25304212
gsTZ2vh9-zk,0,0.009392265,0.013259669,0.009944751,0.012707182,0.009944751,0.008839779,0.003867403,0.020441989,0.025966851,0.027071823,11.7539777,27.89588321,36.95188181,2.215214382,1.704222648,32.16016253,23.12073238,2.85828013,0.081132394,5.693074428,69.191844,61.974652,61.36652,41.911488,48.331588,70.377064,64.045644,88.26104417,253,22.48193842
8CEnx48iBpU,0,0.004140787,0.008281573,0.002070393,0.00621118,0.008281573,0.002070393,0.002070393,0.016563147,0.00621118,0.020703934,3226.069209,3279.69305,3268.76531,704.0899991,141.436629,3201.641892,3264.594877,224.5729532,948.5163934,14.51256141,81.13764,77.91117,78.936308,55.83437,21.319478,85.353008,78.93435,77.59247467,232,16.81562781
G27Ip-4nBII,1,0.013850416,0.009695291,0.011080332,0.01800554,0.005540166,0.01800554,0.004847645,0.020083102,0.03531856,0.021468144,76.13175047,84.90602752,76.79351744,54.85638614,32.28283469,81.14566224,78.42451294,41.98686581,89.06691792,20.27291578,73.114436,65.884244,67.093848,64.754132,80.664072,77.531144,68.055308,74.1586778,235,33.77836287
QFAOlCUs8mY,1,0.009376274,0.007337954,0.005299633,0.011822258,0.004891969,0.008153282,0.002445985,0.015083571,0.015491235,0.026090501,5205.272436,5685.430153,5240.625136,863.2681439,3486.259369,4623.534131,5488.156692,455.7830556,3306.890778,392.4774168,81.974754,69.188408,74.107596,75.64444,101.382036,89.017438,73.560838,57.3079201,237,37.25387898
3cnBrkbQHpE,1,0.00872818,0.02244389,0.003740648,0.011221945,0.018703242,0.006234414,0.003740648,0.026184539,0.014962594,0.043640898,98.56048107,90.78355188,137.1057769,15.4618754,129.2605094,85.76640247,94.80749898,40.07189795,203.1343121,20.81320047,120.982356,117.829064,105.167116,53.453808,81.945304,133.154348,117.28612,56.09054714,210,39.29253078
aDa6nzJqsPc,1,0.009137056,0.010152284,0.006091371,0.012182741,0.007106599,0.009137056,0.006091371,0.015228426,0.021319797,0.025380711,2108.56157,1350.048735,1457.478736,255.0180177,462.9681863,2163.640274,1524.767825,536.7661077,3132.255977,237.2739307,132.961392,104.762252,106.2481,94.875092,95.008824,136.608284,113.14454,83.20577276,241,54.39721927
NWHmFsie6cU,0,0.009013786,0.011134677,0.010074231,0.017497349,0.009013786,0.011664899,0.004241782,0.013255567,0.023860021,0.023329799,760.3056396,709.2982864,643.6459743,905.7626005,1078.217547,821.1016239,714.9764953,86.74282497,1162.525932,69.34631208,37.373072,36.007324,36.477328,13.058136,17.329556,38.903048,36.554752,54.72594068,180,12.52915919
NOuoJR9RGZQ,1,0.01242236,0.00931677,0.01242236,0.027950311,0,0.031055901,0.00621118,0.01242236,0.059006211,0.02173913,1846.365607,1833.697507,1868.041494,433.1413449,827.056233,1896.285526,1824.079115,246.9846189,2983.991754,377.5835528,22.844496,22.83852,22.844496,0,0,22.844496,22.844496,57.24173778,236,0
H5prpOHzjag,1,0.007765024,0.010128292,0.005739365,0.011478731,0.005064146,0.011141121,0.003376097,0.014517218,0.019918974,0.021269413,2.215919282,1.496053841,1.362584733,3.600423954,1.73965513,2.002536259,1.429412753,0.276461336,4.858767332,0.518626703,92.7959,78.8808,68.771596,81.031344,87.528952,97.477552,81.910544,58.87388012,210,45.72588291
zmErnWTYU0E,1,0.006699805,0.008212665,0.00626756,0.010806138,0.005619192,0.008861033,0.002593473,0.010590015,0.01491247,0.017073698,351.309482,410.7320039,463.5864527,130.6150261,226.2839644,490.9832473,392.9677489,174.2797414,442.5982555,149.2629227,81.476734,75.3773,74.580724,43.054366,28.4753,83.84486,77.027686,79.62189583,223,21.89988112
UsWAIANvsHo,1,0.010715817,0.01285898,0.009001286,0.018431204,0.007715388,0.013287613,0.003857694,0.018859837,0.026575225,0.034290613,976.3577399,1090.305095,1071.739768,757.0897493,812.4121751,1056.895636,1038.558765,129.8695196,1143.630932,163.6952254,108.482524,106.681472,102.730158,40.191166,34.012086,109.77839,106.753008,60.63075998,200,13.86108169
uDP5F8KFj3Y,1,0.007940574,0.009989754,0.007684426,0.014856557,0.006403689,0.008709016,0.005122951,0.013831967,0.020235656,0.021260246,1810.830545,1662.876399,1632.65889,719.8592578,1793.359282,1794.242423,1583.287858,347.6570302,3326.303259,430.4102996,102.222756,93.621208,87.761,59.84676,66.192324,107.69296,95.109724,55.97464302,209,32.38256052
ttAM_aFvKGY,1,0.010094432,0.014653207,0.006512537,0.0133507,0.01237382,0.00716379,0.005210029,0.023770759,0.019211983,0.034516444,152.5235138,115.1704682,127.8912093,27.80547138,133.6265033,135.5984306,117.9039435,36.51251658,94.2579628,52.48254004,87.807728,109.637044,139.423406,94.473496,107.754284,144.595744,106.607768,57.91193082,229,64.70950787
7cS60v2N0v4,1,0.052083333,0.020833333,0.03125,0.0625,0.010416667,0.041666667,0.010416667,0.03125,0.067708333,0.041666667,2197.173712,2504.16795,4225.829925,313.9217514,1999.165729,3275.948517,2170.785491,15.73933588,230.0520661,1099.858257,62.906344,98.086592,72.055988,51.609416,77.326744,102.394928,90.325212,37.84846776,139,30.16606256
EBu5_znRN2k,1,0.002624672,0.002624672,0.007874016,0.018372703,0.002624672,0.010498688,0,0.007874016,0.026246719,0.015748031,402.9688537,581.3502017,167.5477324,225.8443067,37.74988471,425.2980445,464.2779274,65.88127584,674.9677994,32.98000642,138.35796,132.06174,139.890016,99.977128,55.021952,149.18406,134.811484,68.0740177,209,28.52856248
8oNSeqtXNfw,0,0.00887574,0.01183432,0.00591716,0.01035503,0.00591716,0.00591716,0.00739645,0.014792899,0.013313609,0.031065089,61.17871453,49.12278939,51.59055012,518.5797718,382.0295068,74.63043111,52.31796921,6.255265952,116.5798356,85.37131988,81.183672,77.610768,83.056724,96.603728,78.753488,94.303248,79.278044,53.03478912,189,36.83748727
mWeLmmNt72k,1,0.011520737,0.020737327,0.011520737,0.013824885,0.01843318,0.00921659,0.006912442,0.034562212,0.020737327,0.050691244,1944.841666,3845.102943,3162.930371,2358.963629,2604.170897,3129.30674,2888.348809,514.5755347,5449.607558,369.0052895,86.294564,87.292294,84.611958,70.606638,108.163434,110.548786,90.956004,55.36964805,215,38.71691836
x1SP0AgbR38,1,0.004908523,0.006470326,0.004908523,0.009593931,0.005354752,0.007585899,0.00334672,0.012940651,0.014725569,0.016510486,330.4818202,411.9215604,310.228324,68.1037278,770.8054819,109.9166386,362.2928621,15.93818906,15.37655221,450.0007148,140.699132,131.844856,144.69468,75.518516,95.836468,168.558964,135.643412,67.1030961,240,74.43953113
Hr2aiDgBlgs,1,0.009522031,0.010082151,0.007654966,0.011389096,0.005601195,0.009148618,0.003547423,0.015496639,0.019790889,0.02184466,35.70902852,15.49318818,39.5565619,435.9410573,205.3385357,51.92862461,22.66229588,6.949337264,102.8141437,2.664969643,64.32204,51.178608,55.264152,51.664288,37.159808,65.910704,55.605352,58.39224456,183,46.66565349
DlRvpLGdRFg,1,0.014175258,0.011597938,0.011597938,0.023195876,0.006443299,0.019329897,0.005154639,0.019329897,0.033505155,0.023195876,832.0673298,649.2557684,239.345223,397.988437,797.3429003,342.2931928,611.9132964,31.85870492,489.6086121,391.6757871,94.684736,83.132976,85.69384,70.106708,104.70556,109.989884,86.722084,63.15047885,197,64.37865699
I-PNVczw4II,1,0.011363636,0.014204545,0.002840909,0.03125,0.005681818,0.019886364,0.014204545,0.022727273,0.042613636,0.03125,177.7263619,175.4350908,170.7538403,67.60806226,44.00783887,165.3264063,174.614362,42.28689253,9.783577676,26.11992426,115.76092,101.307744,105.440528,77.563124,47.036844,118.083508,106.11998,92.20329789,238,32.76468101
AQQf2yoymu0,0,0.016393443,0.032786885,0.016393443,0.016393443,0.032786885,0.016393443,0,0.032786885,0.016393443,0.049180328,194.3914853,197.4820956,191.1593814,44.97452476,80.76979069,171.8104617,192.7921924,19.23873847,40.6376038,41.56223682,117.502094,113.877632,119.967992,77.48348,50.412226,131.057072,115.60531,52.64323477,189,29.76828266
LGFfFozr6gg,1,0.005,0.005,0.0025,0.0075,0.005,0.0075,0.0025,0.03,0.02,0.0325,1727.019499,1346.008182,1222.624826,681.467622,2425.794391,1362.319633,1354.482229,123.3582228,1355.71651,175.2031456,119.179758,132.33695,126.917902,92.421632,62.186176,145.926818,128.350962,47.34450038,192,29.04827728
WwnY3uAGi2E,1,0.008053691,0.012080537,0.006263982,0.017449664,0.0098434,0.012527964,0.006263982,0.019239374,0.023266219,0.028187919,810.6444994,738.9827573,712.0974347,261.851829,468.7845999,671.6557333,727.3425359,130.3613138,1099.44459,137.8909416,119.945536,96.519412,97.79078,53.474256,109.271304,130.915616,103.054896,71.99824799,252,59.49055337
2Lq-qQrFeC4,0,0.005847953,0.010233918,0.004385965,0.00877193,0.005847953,0.002923977,0.004385965,0.010233918,0.010233918,0.013157895,1239.392598,1455.623808,1324.826501,386.3028549,1990.408078,1309.525726,1371.460091,204.3016838,2787.462783,219.5449866,52.162928,29.588568,45.174092,131.591268,200.695216,64.085924,38.128188,54.37076489,201,58.62223912
9DhV-1LDmp4,1,0.002816901,0.007323944,0.001690141,0.008450704,0.005070423,0.003943662,0.002253521,0.016338028,0.010140845,0.022535211,773.1371531,889.2081498,984.7080474,364.5153371,1534.399421,772.7730366,600.5546762,93.1718936,1040.289708,411.0444957,93.806068,68.548224,63.289544,83.839716,96.689062,97.080624,75.392026,52.29650114,173,53.04697905
Zh-P4BMkPbg,1,0.012658228,0.010970464,0.0092827,0.016877637,0.007594937,0.010970464,0.008438819,0.016877637,0.018565401,0.025316456,1577.376612,1838.634023,2214.521596,517.9031603,1193.708997,1475.190384,1775.854585,81.91305678,277.6002385,97.65958207,117.84535,108.756356,103.935094,51.446634,55.210204,121.054162,110.720442,67.19255035,240,42.38199047
dvXYFQRxYIA,1,0.008695652,0.01027668,0.01027668,0.02055336,0.004743083,0.014229249,0.006324111,0.019762846,0.023715415,0.022134387,3.06097569,2.763509745,49.5199693,211.7517944,132.6634533,20.08965528,2.207511615,7.755904588,81.2987013,22.68267292,64.557376,66.705888,77.53256,102.16834,96.664636,83.576136,67.199892,53.87699345,219,34.13831418
OlTw7UJSafc,1,0.006993007,0.012019231,0.004807692,0.012237762,0.008522727,0.009396853,0.003933566,0.01791958,0.018356643,0.029938811,361.4931569,562.097089,574.0925538,338.1581983,776.987014,384.1887533,447.5258403,56.24063848,92.2903637,324.5215427,108.906088,101.757436,106.231652,75.069922,58.43444,122.37623,103.886506,63.73552768,239,38.79703179
BDNUAkc8BIY,1,0,0,0,0.005747126,0.005747126,0,0,0.017241379,0.011494253,0.022988506,3956.303554,4509.995803,4316.912243,914.3922555,1175.332251,3897.448375,4292.795842,143.1219364,917.7779075,125.5055679,86.427608,74.798284,77.295744,80.854704,78.812996,92.241948,78.609216,60.76390912,228,27.91941262
c4-jIkE5PQU,1,0.006289308,0.012578616,0,0.012578616,0.018867925,0,0.006289308,0.031446541,0.012578616,0.037735849,1304.400429,1669.33094,1397.434131,643.266897,451.4203148,1047.722073,1520.080456,202.5886606,274.0091089,268.8068538,81.826656,66.820824,81.582328,108.844168,100.655604,99.77018,73.046676,47.03300709,203,52.30214677
cykhY22Pydg,1,0.008010681,0.014686248,0.002670227,0.006675567,0.006675567,0.00400534,0.006675567,0.017356475,0.014686248,0.024032043,982.531165,1510.124119,1508.212972,590.5359989,972.7225339,823.3390172,1250.350096,78.14737587,366.2571429,243.4278816,146.705104,128.058524,127.860576,76.65652,73.705828,156.766672,133.672304,59.18399081,185,51.98375031
qDYFZmgFlmA,0,0.006758184,0.008870116,0.003379092,0.010348469,0.003590285,0.005702218,0.004012672,0.012249208,0.014149947,0.016895459,1009.613486,670.329623,733.3064759,315.9956799,672.0001923,752.6562562,719.7475137,157.1580592,1135.632141,219.8722793,120.205644,118.897256,86.388182,42.770826,99.741986,128.219682,115.531648,50.973749,206,40.8617279
JrWhB8C4ko8,0,0.023391813,0.01754386,0.01754386,0.011695906,0.005847953,0.023391813,0.011695906,0.01754386,0.035087719,0.029239766,0.001347414,0.001912446,0.00181628,0.047198462,0.007545946,0.001602694,0.000907455,0.000480687,0.243173792,0.005163392,127.405884,129.106352,133.593228,84.020242,57.905762,146.62725,129.116362,55.78339969,191,36.90781395
W0Dw7mPt-zM,1,0.011703511,0.013003901,0.006501951,0.015604681,0.006501951,0.006501951,0.006501951,0.028608583,0.028608583,0.029908973,2483.106221,2796.891708,2424.179936,1449.616371,979.1980871,2126.544268,2639.927575,183.6561492,1287.120405,158.7556399,97.2484,88.92592,100.605188,107.691036,72.319972,110.825684,92.801016,46.99036336,166,30.74597322
KNWO3GEHiwM,1,0.006782946,0.007751938,0.003875969,0.010658915,0.005813953,0.005813953,0.004844961,0.014534884,0.014534884,0.016472868,2991.653309,2467.580452,1381.264485,617.7656866,1624.802354,1464.983579,2421.375018,331.2974179,1420.573743,167.2140238,73.93161,82.25402,130.14769,111.476504,118.003144,132.971446,85.244402,42.81244999,159,62.3397096
3-NgTN4Wjn8,1,0.010070493,0.014098691,0.004028197,0.017119839,0.006042296,0.012084592,0.007049345,0.021148036,0.026183283,0.026183283,1655.97486,1277.107602,488.2536138,389.4016989,3166.228386,338.92773,968.7267863,53.40302996,82.77474865,1388.915852,57.293496,60.188662,185.557144,93.602016,177.806702,193.956888,73.958904,56.12402506,233,150.7199228
HHtizA5Jpok,0,0.005584859,0.009308098,0.003412969,0.009308098,0.004033509,0.006515669,0.004964319,0.011169718,0.015203227,0.019857276,2.133301952,1.811998295,0.05118424,1.611531812,2.144074966,1.584263081,1.455179463,1.018743192,0.098711298,2.733908321,73.84665,79.921776,77.686318,106.987022,67.321682,91.484572,77.67643,48.8423895,185,58.42061868
wPWTBjDC-Z4,1,0.010608204,0.016973126,0.002828854,0.016973126,0.008486563,0.007779349,0.008486563,0.022630835,0.020509194,0.025459689,1494.083254,1820.078686,1647.613899,957.409722,1294.300614,1376.690298,1607.383827,219.1515243,830.3294574,273.3693751,131.110376,125.210884,121.727272,56.810624,52.781476,137.617352,125.341336,64.5432363,219,31.24611087
qwFBRlZgDLo,1,0.010204082,0.025510204,0.005102041,0.030612245,0.020408163,0.020408163,0.010204082,0.040816327,0.035714286,0.066326531,1178.822106,1112.256261,1285.846342,399.6591964,1698.258672,1043.781999,1083.32026,261.3072067,1000.818295,706.5736974,123.920648,120.982216,121.816716,66.709,70.771912,136.951988,122.90414,59.35090932,214,47.30204955
8METdQDBPXo,1,0.009146341,0.008130081,0.00304878,0.009146341,0.004065041,0.005081301,0.007113821,0.019308943,0.024390244,0.018292683,2283.648241,2985.151232,4508.50351,222.537132,317.0427267,3618.717676,2896.735735,619.7886255,1765.965705,172.116288,146.652322,156.272672,177.89755,51.204628,70.14207,179.035298,156.024398,89.77607642,238.5,50.83619327
Frx3YjMT1_I,1,0.005584859,0.009308098,0.003412969,0.009308098,0.004033509,0.006515669,0.004964319,0.011169718,0.015203227,0.019857276,664.5460788,930.4060766,958.3097173,229.5614457,1161.678814,697.1611114,833.8349349,262.6355233,1335.295393,162.4989955,72.119988,56.03656,40.886624,33.814532,126.000576,74.348704,59.087772,61.88340199,212,52.93682494
ab-r0capbzk,0,0.011820331,0.028368794,0.004728132,0.030732861,0.011820331,0.007092199,0.01891253,0.028368794,0.033096927,0.040189125,3540.159685,3858.080958,4008.14027,1054.596731,1098.309113,3390.167804,3765.635006,802.1909809,3100.066907,310.9378267,200.158624,193.17718,195.93078,25.757404,7.62088,202.562544,194.684756,58.19099973,217,15.09012014
X9J79p4EJtY,1,0.009385666,0.013651877,0.006825939,0.020477816,0.008532423,0.010238908,0.006825939,0.027303754,0.023890785,0.037542662,83.98379402,93.49226925,280.5404304,208.4835549,239.1050234,184.9490204,78.5957359,101.2764712,541.3585175,54.76534646,96.963296,80.852924,80.480334,93.47968,73.999806,101.961012,85.625928,60.81987646,222,39.36499313
vuCwObUhPtU,1,0.004960317,0.017857143,0.00297619,0.010912698,0.007936508,0.005952381,0.003968254,0.023809524,0.01984127,0.035714286,1.881048605,1.098727252,1.371845938,2.753224348,1.821337852,1.611862295,1.225886772,0.925264386,11.54774084,0.491963406,98.239172,74.861956,70.822924,79.124876,107.93122,106.562864,81.378272,62.06377695,214,62.73188403
